67.7,159.29,Male
65.53,172.11,Male
69.87,201.84,Male
68.48,170.35,Male
72.21,205.39,Male
68.18,169.79,Male
71.98,200.44,Male
66.07,178.59,Male
66.66,168.01,Male
67.6,177.77,Male
68.25,193.28,Male
64.81,162.38,Male
67.49,183.38,Male
68.18,181.06,Male
69.55,210.87,Male
66.4,165.57,Male
66.59,196.15,Male
71.94,202.05,Male
68.29,170.41,Male
69.96,201.95,Male
71.85,193.39,Male
65.76,179.86,Male
67.03,156.49,Male
76.71,235.04,Male
72.57,230.56,Male
69.73,203.9,Male
72.8,218.22,Male
72.54,222.67,Male
72.29,208.47,Male
67.25,180.78,Male
75.94,231.92,Male
66.32,170.59,Male
71.16,188.27,Male
71.19,196.06,Male
72.2,214.6,Male
75.14,224.12,Male
64.41,158.58,Male
64.73,166.5,Male
63.41,160.14,Male
67.85,176.17,Male
65.93,174.49,Male
70.97,193.91,Male
67.58,186.99,Male
68.59,173.6,Male
70.32,193.35,Male
72.39,208.44,Male
70.82,206.03,Male
65.9,172.58,Male
74.8,232.64,Male
67.68,177.24,Male
67.16,175.65,Male
71.77,212.63,Male
64.67,166.97,Male
68.12,196.41,Male
66.79,165.43,Male
66.81,176.57,Male
67.89,174.65,Male
69.17,195.24,Male
70.22,205.68,Male
64.86,158.34,Male
67.82,169.08,Male
63.44,135.66,Male
71.85,218.16,Male
66.73,155.9,Male
71.97,201.53,Male
76.02,235.93,Male
71.48,195.39,Male
67.37,176.64,Male
70.56,198.46,Male
69.87,185.72,Male
67.95,177.35,Male
74.1,215.76,Male
69.17,187.02,Male
66.56,171.59,Male
66.7,172.84,Male
67.25,168.28,Male
69.05,163.82,Male
70.67,190.02,Male
65.5,156.87,Male
65.19,172.61,Male
67.57,169.06,Male
73.82,231.37,Male
71.61,207.25,Male
67.72,172.15,Male
68.23,199.83,Male
65.93,168.09,Male
71.55,197.82,Male
69.16,196.89,Male
68.6,180.22,Male
71.06,189.13,Male
63.64,158.42,Male
71.18,208.92,Male
66.13,187.14,Male
65.06,157.58,Male
68.09,181.64,Male
70.99,204.75,Male
74.22,231.13,Male
69.33,186.26,Male
64.93,181.09,Male
68.35,198.92,Male
70.93,203.37,Male
61.48,161.03,Male
68.49,189.81,Male
72.05,200.2,Male
72.52,221.86,Male
71.23,214.06,Male
72.26,201.7,Male
67.57,187.19,Male
72.27,196.53,Male
62.6,151.72,Male
66.24,167.3,Male
69.65,198.84,Male
69.29,178.79,Male
70.73,193.54,Male
68.83,197.74,Male
66.01,184.46,Male
66.41,155.19,Male
66.62,160.99,Male
68.03,189.08,Male
70.5,172.99,Male
69.16,195.9,Male
70.8,215.75,Male
65.19,166.71,Male
74.79,239.46,Male
71.07,184.28,Male
69.33,199.98,Male
69.9,191.41,Male
64.43,169.11,Male
67.85,194.74,Male
67.55,183.27,Male
74.77,210.37,Male
71.42,198.04,Male
67.12,172.66,Male
69.86,197.07,Male
68.43,190.51,Male
67.93,184.56,Male
68.5,179.93,Male
65.24,159.5,Male
70.19,197.88,Male
71.1,217.27,Male
68.45,187.91,Male
65.42,176.86,Male
67.7,185.15,Male
74.22,223.31,Male
71.17,206.94,Male
67.23,171.02,Male
67.88,175.22,Male
67.38,173.31,Male
68.76,181.13,Male
71.71,202.61,Male
69.38,199.85,Male
73.72,223.51,Male
69.45,219.26,Male
70.79,211.22,Male
71.77,200.8,Male
69.34,208.81,Male
65.29,161.42,Male
70.92,207.84,Male
68.6,180.83,Male
68.6,176.82,Male
69.48,194.6,Male
65.93,163.01,Male
68.52,173.27,Male
73.93,215.62,Male
71.2,210.13,Male
66.56,185.04,Male
71.74,187.97,Male
69.74,188.18,Male
66.75,179.54,Male
69.69,211.72,Male
70.4,197.69,Male
69.02,186.29,Male
64.73,166.11,Male
71,188.81,Male
64.46,161.38,Male
69.75,193.48,Male
71.53,189.28,Male
68.33,207.78,Male
70.76,199.32,Male
71.42,209.86,Male
69.39,180.18,Male
72,196.21,Male
69.19,189.44,Male
66.17,165.51,Male
67.27,182.39,Male
70.92,189.56,Male
69.12,189.63,Male
67.41,170.19,Male
72.94,216.1,Male
70.49,177.07,Male
69.01,196.05,Male
66.76,167.7,Male
69.12,179.61,Male
73.13,220.66,Male
67.49,164.3,Male
64.96,156.54,Male
67.78,183.68,Male
67.66,170.31,Male
66.48,168.63,Male
72.99,209.64,Male
69.56,195.35,Male
71,194.32,Male
69.92,219.37,Male
71.7,205.16,Male
67.65,178.88,Male
68.3,181.72,Male
68.69,203.56,Male
68.92,165.16,Male
68.96,197.93,Male
67.25,173.28,Male
68.92,183.95,Male
65.84,139.53,Male
64.67,160.19,Male
66.3,163.6,Male
67.1,193.96,Male
67,189.89,Male
70.96,184.22,Male
68.42,190.8,Male
67.65,188.2,Male
75.62,226.21,Male
70.55,197.88,Male
68.89,190.51,Male
68.28,176.25,Male
65,177.73,Male
65.58,173.69,Male
69.31,210.46,Male
65.7,170.1,Male
67.8,173.46,Male
69.22,184.94,Male
68.02,194.29,Male
61.93,149.15,Male
67.27,192.47,Male
67.68,179.75,Male
69.97,202.86,Male
65.31,163.36,Male
71.91,217.03,Male
66.23,183.16,Male
65.81,166.58,Male
72.84,205.25,Male
70.95,189.7,Male
71.34,218.59,Male
71.06,203.14,Male
61.93,139.91,Male
68.76,196.29,Male
67.58,179.94,Male
67.36,164.15,Male
65.88,168.17,Male
68.69,189.74,Male
69.53,195.17,Male
66.63,190.47,Male
69.81,204.43,Male
68.68,196.15,Male
71.62,209.67,Male
69.69,190.93,Male
70.9,197.94,Male
68.01,186.78,Male
70.62,188.66,Male
71.57,176.38,Male
73.01,209.33,Male
60.75,136.17,Male
69.08,190.94,Male
69.34,191.45,Male
67.76,184.94,Male
76.03,232.31,Male
72.23,201.78,Male
68.92,188.33,Male
65.33,174.66,Male
65.93,183.94,Male
70.47,187.52,Male
73.18,213.85,Male
68.55,175.22,Male
68.53,169.54,Male
63.6,144.59,Male
67.14,175.68,Male
70.82,197.2,Male
73.53,222.93,Male
66.14,165.4,Male
67.91,170.42,Male
71.43,216.63,Male
67.11,173.71,Male
73.28,217.9,Male
63.67,161.01,Male
69.23,193.76,Male
69.67,177.12,Male
70.49,204.83,Male
69,176.73,Male
68.46,192.76,Male
66.02,166.96,Male
69.32,186.74,Male
69.08,188.51,Male
73.56,208.36,Male
66.09,161.5,Male
73.53,214.97,Male
69.68,205.13,Male
66.68,183.2,Male
72.96,208.9,Male
68.25,207.93,Male
71.96,210.66,Male
71.06,204.27,Male
66.98,195.2,Male
68.48,190.69,Male
71.28,199.64,Male
64.98,166.82,Male
66.76,178.8,Male
68.77,185.77,Male
68.99,193.75,Male
71.3,228.8,Male
69.05,192.35,Male
66.54,175.98,Male
68.52,176.14,Male
67.46,177.48,Male
71.36,201.76,Male
68.59,176.84,Male
69.74,185.52,Male
69.83,188.04,Male
72.41,189.38,Male
65.43,166.1,Male
66.27,170.25,Male
69.97,212.8,Male
71.21,196.15,Male
69.94,202.28,Male
71.39,201.33,Male
64.59,158.45,Male
68.79,174.49,Male
68.45,183.78,Male
69.2,188.1,Male
69.43,176.19,Male
69.61,194.2,Male
72.88,194.2,Male
62.18,145.9,Male
68.87,191.83,Male
71.08,209.85,Male
72.18,201.26,Male
72.06,208.78,Male
67.38,182.67,Male
67.93,166.44,Male
70.8,193.39,Male
65.55,178.45,Male
70.19,205.94,Male
71.78,199.21,Male
68.13,192.03,Male
68.36,175.26,Male
66.09,170.01,Male
71.58,205.35,Male
73.54,196.04,Male
71.12,208.15,Male
70.79,202.89,Male
71.73,188.6,Male
63.2,162.43,Male
68.1,182.85,Male
65.86,157.32,Male
68.35,178.68,Male
69.56,187.22,Male
68.73,171.62,Male
70.16,200.53,Male
68.92,193.93,Male
64.3,155.49,Male
70.46,192.53,Male
68.62,159.86,Male
69.66,176.26,Male
69.06,171.71,Male
67.23,181.71,Male
66.12,171.39,Male
68.62,179.13,Male
69.25,187.47,Male
69.64,182,Male
72.8,214.47,Male
75.04,208.53,Male
70.97,190.22,Male
74.39,217.14,Male
64.36,156.07,Male
71.33,206.39,Male
67.17,178.15,Male
74.4,228.84,Male
63.87,174.47,Male
68.89,164.21,Male
72.13,212.16,Male
68.4,206.01,Male
65.09,167.43,Male
69.23,195.22,Male
71.95,209.18,Male
67.46,182.3,Male
69.31,190.19,Male
63.73,160.34,Male
60.68,129.3,Male
70.66,195.63,Male
67.59,186.75,Male
74.65,227.5,Male
70.47,197.19,Male
71.94,209.56,Male
74.03,209.76,Male
70.78,220.44,Male
64.73,169.21,Male
68.38,185.85,Male
71.47,192.69,Male
66.94,177.03,Male
70.8,199.95,Male
65.29,168.71,Male
61.75,123.53,Male
62.48,160.24,Male
67.81,197.08,Male
69.53,161.97,Male
72.5,201.66,Male
70.49,194.79,Male
66.69,162.57,Male
71.29,175.81,Male
71.8,209.38,Male
73.06,204.46,Male
68.85,210.87,Male
66.05,169.33,Male
73.99,223.33,Male
69.25,192.95,Male
69.34,172.9,Male
70.98,191.57,Male
63.56,157.12,Male
69.77,182.8,Male
65.19,151.89,Male
69.98,193.34,Male
69.75,185.43,Male
71.17,195.38,Male
70.57,174.2,Male
65.65,164.65,Male
67.14,163.85,Male
65.92,174.72,Male
73.79,212.9,Male
67.74,172.79,Male
65.54,171.98,Male
71.21,195.92,Male
65.59,174.82,Male
65.67,174.57,Male
61.97,140.28,Male
73.9,215.56,Male
72.34,215.86,Male
70.31,184.24,Male
67.12,168.2,Male
65.93,151.38,Male
67.23,185.97,Male
70.11,203.24,Male
74.84,223.95,Male
64.53,148.47,Male
70.05,207.19,Male
71.83,205.19,Male
72.84,209.42,Male
73.3,199.17,Male
66.39,165.06,Male
66.52,180.76,Male
69.27,202.3,Male
68.23,195.26,Male
70.41,184.23,Male
69.73,188.45,Male
65.51,157.21,Male
69.14,196.55,Male
73.67,208.37,Male
65.89,158.18,Male
68.35,184.6,Male
70.42,197.91,Male
72.08,202.87,Male
71.71,199.08,Male
65.73,156.22,Male
63.9,168.3,Male
70.32,201.51,Male
65.79,174.58,Male
69.83,196.93,Male
68.33,197.76,Male
67.74,165.64,Male
75.03,232.89,Male
73.4,192.73,Male
69.55,192.18,Male
64.54,157.13,Male
67.55,163.5,Male
73.1,205.16,Male
66.55,171.43,Male
73.99,208.96,Male
70.86,209.76,Male
71.57,206.26,Male
65.84,177.21,Male
70.28,211.72,Male
61.77,149.51,Male
74.82,220.34,Male
71.61,192.43,Male
67.26,163.39,Male
70.92,199.78,Male
75.06,218.58,Male
73.1,223.21,Male
70.66,217.95,Male
67.14,171.21,Male
67.12,147.54,Male
69.52,170.04,Male
65.22,160.84,Male
68.41,185.13,Male
68.76,177.08,Male
67.94,188.88,Male
69.24,159.24,Male
68.47,188.08,Male
65.69,150.96,Male
69.43,172.33,Male
66.14,166.36,Male
70.88,186.34,Male
65.97,187.66,Male
64.94,163.88,Male
68.37,196.95,Male
69.53,189.71,Male
66.46,188.97,Male
69.47,177.34,Male
68.73,184.13,Male
73.78,221.24,Male
76.5,217.88,Male
71.23,199.18,Male
64.51,164.5,Male
66.5,163.27,Male
69.21,187.62,Male
63.55,150.35,Male
69.73,202.71,Male
68.61,181.72,Male
71.46,206.59,Male
69.51,203.99,Male
73.76,231.61,Male
68.28,195.19,Male
72.45,200.29,Male
70.77,195.35,Male
70.45,188.1,Male
68.9,194.66,Male
69.24,197.41,Male
67.28,156.42,Male
71.46,207.77,Male
68.84,171.92,Male
71.41,216.92,Male
70.14,190.59,Male
70.68,206.12,Male
68.54,201.11,Male
71.43,206.59,Male
65.22,158.99,Male
70.77,208.22,Male
69.76,187.81,Male
63.96,168.35,Male
70.3,196.84,Male
70.32,205.52,Male
67.41,164.57,Male
67.12,167.19,Male
68.38,169,Male
69.58,184.22,Male
62.53,168.15,Male
69.34,184.12,Male
66.79,172.18,Male
75.39,218.6,Male
70.21,189.66,Male
71.1,196.76,Male
69.79,181.72,Male
66.47,175.39,Male
70.71,208.71,Male
63.62,162.67,Male
70.55,191.32,Male
67.4,192.67,Male
71.44,213.34,Male
68.59,187.4,Male
71.45,203.45,Male
70.7,189.99,Male
71.39,197.31,Male
70.49,193.36,Male
74.41,226.7,Male
63.4,185.19,Male
68.4,171.33,Male
67.43,175.12,Male
70.81,196.22,Male
67.11,194.75,Male
67.73,184.47,Male
68.55,179.56,Male
68.62,192.61,Male
70.61,197.34,Male
67.09,164.18,Male
65.31,167.33,Male
69.92,185.87,Male
68.36,193.98,Male
70.87,205.86,Male
76.01,235.44,Male
67.97,176.97,Male
69.77,199.03,Male
69.57,200.7,Male
71.56,213.98,Male
70.96,201.66,Male
65.44,144.13,Male
70.98,202.6,Male
67.99,183.96,Male
70.52,199.57,Male
69.11,176.05,Male
71.61,194.93,Male
69.89,203.52,Male
66.46,166.68,Male
70.29,207.51,Male
62.62,152.85,Male
66.62,146.23,Male
65.35,156.76,Male
71.61,209.96,Male
69.41,183.9,Male
69.89,200.8,Male
65.67,164.22,Male
64.41,154.64,Male
68.63,189.45,Male
69.6,176.59,Male
67.45,173.27,Male
68.17,185.25,Male
69.55,203.81,Male
65.75,182.05,Male
73.12,201.7,Male
66.62,177.84,Male
69.15,202.63,Male
65.97,186.23,Male
67.2,185.45,Male
65.45,175.84,Male
73.03,209.59,Male
68.32,179.37,Male
66.33,165.37,Male
72.36,198.26,Male
67.72,184.93,Male
70.48,200.25,Male
71.16,199.44,Male
69.35,202.33,Male
70.1,201.99,Male
69.3,197.36,Male
63.31,157,Male
67.89,183.34,Male
73.2,203.02,Male
73.14,193.93,Male
70.9,195.6,Male
72.14,214.85,Male
72.13,184.15,Male
71.21,193.74,Male
66.25,170.11,Male
72.34,205.7,Male
68.07,166.26,Male
71.4,198.41,Male
65.73,169.68,Male
67.11,160.05,Male
72.22,204.94,Male
63.01,147.9,Male
69.57,180.95,Male
70.4,217.84,Male
68.03,189.36,Male
69.78,176.09,Male
62.08,130.28,Male
65.83,159.32,Male
70.78,191.97,Male
69.57,182.15,Male
67.33,188.35,Male
67.81,191.76,Male
66.68,162.77,Male
69.64,197.6,Male
64.77,182.59,Male
73.96,200.01,Male
67.93,184.41,Male
66.77,165.49,Male
68.94,176.65,Male
76.43,228.87,Male
69,180.35,Male
73.5,225.97,Male
69.6,189.82,Male
72.07,202.26,Male
70.49,178.92,Male
67.03,167.04,Male
66.18,172.64,Male
68.69,179.96,Male
66.65,160.15,Male
69.84,178.39,Male
66.25,154.59,Male
72.81,208.85,Male
64.47,169.43,Male
69.75,181.64,Male
70.66,203.84,Male
72.47,184.45,Male
68.17,199.7,Male
72.99,206.63,Male
70.53,196.58,Male
70.05,190,Male
69.02,196.76,Male
73.55,222.3,Male
68.12,180.07,Male
68.29,178.43,Male
71.53,202.75,Male
73.4,220.95,Male
69.84,198.63,Male
70.15,203.73,Male
66.3,150.15,Male
76.49,227.14,Male
71.03,186.76,Male
66.63,170.42,Male
66.08,182.43,Male
70.61,187.47,Male
65.2,158.66,Male
66.86,175.8,Male
73.76,220.77,Male
69.9,195.76,Male
69.53,189.03,Male
66.74,154.13,Male
69.07,179.39,Male
68.56,172.2,Male
70.32,190.46,Male
71.95,208.09,Male
70.92,191.88,Male
70.37,197.38,Male
67.8,189.68,Male
68.7,208.07,Male
69.11,188.72,Male
67.7,187.42,Male
71.28,217.9,Male
71.43,201.84,Male
71.04,204.63,Male
64.73,143.35,Male
67.15,182.03,Male
72.29,202.1,Male
70.24,192.8,Male
64.46,158.92,Male
74.46,213.48,Male
65.3,162.82,Male
72.75,212.18,Male
65.72,155.18,Male
68.89,194.68,Male
73.04,209.48,Male
69.86,198.32,Male
69.86,179.66,Male
71.77,192.69,Male
66.82,179.8,Male
67.79,190.51,Male
69.25,196.14,Male
68.93,180.83,Male
69,186.64,Male
66.37,167.78,Male
66.38,179.47,Male
69.05,181.36,Male
65.67,161.42,Male
62.75,149.76,Male
66.58,161.2,Male
67.27,187.36,Male
69.84,176.01,Male
74.22,238.57,Male
71.23,209.03,Male
70.76,194.8,Male
67.88,163.72,Male
67.11,182.51,Male
66.54,175.09,Male
67.09,180.88,Male
68.89,172.65,Male
71.88,207.58,Male
70.53,194.01,Male
69.21,187.87,Male
66.85,161.22,Male
77.16,228.71,Male
68.2,176.46,Male
66.8,186.99,Male
74.07,218.42,Male
69.69,184.62,Male
70.48,199.36,Male
66.2,164.63,Male
71.86,193.43,Male
65.98,171.08,Male
72.68,217.56,Male
69.81,188.06,Male
69.04,178.18,Male
63.85,152,Male
64.91,145.18,Male
65.05,147.66,Male
68.87,183.44,Male
69.98,178.35,Male
62.71,152.82,Male
66.92,173.63,Male
67.27,180.04,Male
72.12,200.34,Male
69.61,170.3,Male
65.18,166.74,Male
74.08,194.78,Male
61.12,152.79,Male
68.32,206.43,Male
63.95,164.77,Male
68.58,181.17,Male
64.93,185,Male
69.66,209.52,Male
71.12,197.35,Male
62.8,148.61,Male
70.81,201.22,Male
69.55,199.19,Male
67.03,188.46,Male
67.4,178.3,Male
69.37,173.43,Male
74.55,218.44,Male
66.56,173.39,Male
67.26,186.32,Male
66,165.17,Male
67.28,203.14,Male
67.92,161.67,Male
66.06,164.47,Male
65.84,170.79,Male
69.03,170.31,Male
70.33,192.5,Male
66.53,166.37,Male
71.47,196.54,Male
70.05,183.62,Male
68.61,187.29,Male
68.98,178.28,Male
73.79,222.4,Male
69.07,190.59,Male
73.19,204.1,Male
68.68,192.2,Male
64.92,179.41,Male
66.11,192.77,Male
67.75,169.74,Male
71.81,192.82,Male
69.2,185.73,Male
67.41,188.59,Male
69.88,179.68,Male
64.37,162.5,Male
67.49,183.38,Male
73.12,221.45,Male
67.65,188.89,Male
68.54,191.82,Male
70.72,214.26,Male
68.23,182.38,Male
67.7,163.94,Male
73.72,198.46,Male
68.86,187.4,Male
66.47,175.95,Male
69.97,188.63,Male
67.56,200.78,Male
74.27,209.94,Male
72.09,201.86,Male
69.57,182.79,Male
71.61,206.16,Male
67.14,171.88,Male
68.42,171.32,Male
78.1,255.69,Male
68.64,178.82,Male
70.03,186.36,Male
74.33,220.85,Male
72.23,202.14,Male
67.67,193.08,Male
66.42,157.29,Male
65.07,180.76,Male
69.16,206.52,Male
67.81,180,Male
68.24,193.98,Male
72.55,203.63,Male
74.06,211.73,Male
73.24,201.1,Male
72.84,212.2,Male
68.27,167.91,Male
70.07,207.09,Male
71.74,185.84,Male
68.67,172.85,Male
70.18,184.72,Male
66.95,182.37,Male
67.68,188.31,Male
67.9,168.68,Male
67.2,173.49,Male
67,178.06,Male
66.03,174.06,Male
67.81,192.07,Male
71.45,191.18,Male
70.08,189.6,Male
73.72,210.22,Male
66.39,159.38,Male
68.2,189.87,Male
68.28,176.18,Male
65.94,177.29,Male
66.87,170.32,Male
66.2,165.93,Male
73.3,232.25,Male
69.29,206.88,Male
71.77,200.36,Male
63.64,163.26,Male
72.16,188.91,Male
72,207.54,Male
68.17,173.46,Male
69.08,189.86,Male
67.19,169.89,Male
63.62,160.79,Male
71.72,211.01,Male
70.48,193.86,Male
72.87,217.34,Male
68.16,176.74,Male
69.68,203.32,Male
63,165.56,Male
71.76,211.74,Male
71.63,201.5,Male
71.06,200.68,Male
70.12,189.53,Male
70.45,206.5,Male
68.54,173.3,Male
71.33,221.12,Male
67.18,169.83,Male
73.11,219.79,Male
70.89,182.89,Male
71.91,198.08,Male
73.57,216.62,Male
69.8,203.26,Male
70.63,185.25,Male
66.31,148.27,Male
70.27,192.31,Male
70.98,206.52,Male
70.32,181.79,Male
71.51,212.73,Male
71,195.96,Male
66.7,155.13,Male
72.66,207.51,Male
66.51,181.94,Male
66.58,164.12,Male
66.72,185.31,Male
69.3,178.18,Male
68.32,178.41,Male
65.8,162.03,Male
70.12,217.43,Male
69.06,189.81,Male
70.91,197.22,Male
66.75,178.38,Male
68.59,178.05,Male
70.97,184.98,Male
63.18,153.61,Male
69.9,221.9,Male
67.73,175.56,Male
71.09,198.83,Male
70.12,189.28,Male
65.79,166.28,Male
71.51,202.52,Male
71.72,220.27,Male
71.45,213.34,Male
69.39,171.33,Male
70.15,191.57,Male
72.11,200.7,Male
71.62,208.76,Male
69.21,172.78,Male
71.11,188.84,Male
67.07,187.57,Male
76,224.44,Male
67.99,170.28,Male
69.38,197.28,Male
71.42,195.36,Male
70.47,198.42,Male
71.86,196.35,Male
72.72,195.36,Male
72.92,213.92,Male
71.76,201.32,Male
74.67,227.46,Male
67.32,157.03,Male
70.56,192.26,Male
65.18,169.46,Male
69.73,197.64,Male
71.75,215.94,Male
68.97,173.29,Male
65.04,163,Male
70.02,208.61,Male
71.03,202.04,Male
72.87,229.74,Male
71.92,202.61,Male
73.97,227.02,Male
65.66,166.44,Male
70.86,187.11,Male
68.16,181.05,Male
67.18,175.35,Male
70.86,197.73,Male
63.81,166.46,Male
66.95,166.44,Male
70.28,187.26,Male
70.32,186.07,Male
70.57,205.05,Male
69.29,189.46,Male
74.39,210.14,Male
66.89,186.2,Male
73.62,206.49,Male
69.09,189.21,Male
67.54,168.76,Male
62.92,144.17,Male
68.85,187.58,Male
69.61,193.64,Male
69.52,185.35,Male
69.11,188.25,Male
66.82,166.17,Male
71.11,202.36,Male
67.76,191.54,Male
66.56,162.02,Male
67.1,175.96,Male
69.58,193.37,Male
72.28,192.69,Male
69.21,186.18,Male
69.03,198.01,Male
65.44,167.73,Male
68.47,200.01,Male
71.96,199.98,Male
73.76,217.22,Male
70.53,194.3,Male
69.01,190.51,Male
73.61,236.78,Male
68.49,181.21,Male
64.09,151.64,Male
67.97,170.72,Male
70.83,197.39,Male
71.65,200.29,Male
67.31,158.44,Male
68.24,186.42,Male
65.48,166.65,Male
70.71,204.76,Male
67.18,174.58,Male
67.75,178.58,Male
68.45,185.38,Male
72.3,194.72,Male
65.4,159.61,Male
65.64,162.69,Male
69.44,180.14,Male
68,171.92,Male
71.69,191.9,Male
73.6,219.51,Male
67.28,176.31,Male
72.12,215.44,Male
68.62,194.12,Male
65.23,167.12,Male
66.33,166.08,Male
70.08,216.62,Male
66.64,171.28,Male
72.97,204.49,Male
74.76,209.72,Male
65.85,187.55,Male
66.6,162.56,Male
68.24,184.29,Male
69.64,191.36,Male
65.25,156.01,Male
66.58,181.23,Male
68.26,201.87,Male
69.01,170.17,Male
70.06,192.05,Male
71.08,178.54,Male
71.1,185.83,Male
68.54,180.67,Male
69.02,177.95,Male
66.89,187.58,Male
68.89,197.64,Male
68.37,195.12,Male
66.21,182.95,Male
64.69,157.02,Male
67.99,172.52,Male
64.74,150.05,Male
70.08,203.16,Male
66.47,164.32,Male
72.17,186.19,Male
64.59,158.37,Male
74.4,223.83,Male
71.29,190.08,Male
65.38,158.07,Male
68.07,170.99,Male
64.7,155.66,Male
69.59,191.53,Male
72.43,228.97,Male
66.73,164.91,Male
68.67,178.17,Male
69.56,199.49,Male
72.77,211.16,Male
69.48,203.02,Male
69.42,185.36,Male
65.81,149.24,Male
71.68,214.26,Male
66.35,160.37,Male
66.47,180.46,Male
70.48,197.03,Male
68.1,186.21,Male
65.83,165.59,Male
69.2,201.3,Male
72.88,201.33,Male
67.78,190.73,Male
70.03,193.09,Male
71.35,213.31,Male
71.47,209.96,Male
69.21,181.21,Male
68.03,170.65,Male
71.97,229.51,Male
71.34,199.74,Male
72.39,201.41,Male
60.36,134.15,Male
70.46,189.63,Male
71.71,193.11,Male
70.54,185.47,Male
73.12,206.9,Male
62.06,175.07,Male
69.08,176.56,Male
71.51,209.38,Male
70.58,205.71,Male
65.03,154.84,Male
67.92,196.45,Male
68.89,176.19,Male
70.71,198.76,Male
64.58,150.18,Male
70.97,179.23,Male
68.8,187.05,Male
65.41,142.59,Male
65.21,163.63,Male
69.93,185.43,Male
66.9,168.86,Male
67.26,165.26,Male
68.51,164.5,Male
67.76,186.1,Male
66.39,165.5,Male
70.21,193.95,Male
68.7,193.51,Male
70.77,204.44,Male
74.96,221.16,Male
66.36,173.36,Male
66.08,171.29,Male
66.84,170.08,Male
72.17,204.58,Male
68.26,190.39,Male
69.45,178.68,Male
70.43,189.91,Male
72.39,199.57,Male
69.23,185.92,Male
67.1,165.37,Male
70.34,177.47,Male
